Year,Month,country,cnt
2003,12,Others,11548.0
2004,1,Others,21412.0
2004,2,Others,20419.0
2004,3,Others,25519.0
2004,4,Others,18648.0
2004,5,Others,17808.0
2004,6,Others,19311.0
2004,7,Others,16811.0
2004,8,Others,17955.0
2004,9,Others,19758.0
2004,10,Others,23859.0
2004,11,Others,21177.0
2004,12,Others,27623.0
2005,1,Others,12731.0
2005,2,Others,21523.0
2005,3,Others,2880.0
2005,4,Others,16857.0
2005,5,Others,18070.0
2005,6,Others,17156.0
2005,7,Others,17995.0
2005,8,Others,15096.0
2005,9,Others,20053.0
2005,10,Others,15078.0
2005,11,Others,13572.0
2005,12,Others,21524.0
2006,1,Others,17966.0
2006,2,Others,3146.0
2006,3,Others,2796.0
2006,4,Others,13581.0
2006,5,Others,13145.0
2006,6,Others,20094.0
2006,7,Others,11302.0
2006,8,Others,10337.0
2006,9,Others,14009.0
2006,10,Others,15199.0
2006,11,Others,11268.0
2006,12,Others,19644.0
2007,1,Others,11567.0
2007,2,Others,13978.0
2007,3,Others,14947.0
2007,4,Others,10154.0
2007,5,Others,11065.0
2007,6,Others,11879.0
2007,7,Others,13405.0
2007,8,Others,12425.0
2007,9,Others,11456.0
2007,10,Others,16012.0
2007,11,Others,14118.0
2007,12,Others,21869.0
2008,1,Others,15499.0
2008,2,Others,9135.0
2008,3,Others,687.0
2008,4,Others,1058.0
2008,5,Others,1712.0
2008,6,Others,1633.0
2008,7,Others,1562.0
2008,8,Others,1566.0
2008,9,Others,832.0
2008,10,Others,1161.0
2008,11,Others,1585.0
2008,12,Others,1837.0
2009,1,Others,1387.0
2009,2,Others,1204.0
2009,3,Others,1420.0
2009,4,Others,1838.0
2009,5,Others,1545.0
2009,6,Others,1346.0
2009,7,Others,1802.0
2009,8,Others,1573.0
2009,9,Others,1344.0
2009,10,Others,1693.0
2009,11,Others,1489.0
2009,12,Others,1760.0
2010,1,Others,1776.0
2010,2,Others,1452.0
2010,3,Others,1387.0
2010,4,Others,1338.0
2010,5,Others,1587.0
2010,6,Others,1018.0
2010,7,Others,1363.0
2010,8,Others,1895.0
2010,9,Others,2369.0
2010,10,Others,1851.0
2010,11,Others,1831.0
2010,12,Others,2008.0
2011,1,Others,2281.0
2011,2,Others,1913.0
2011,3,Others,2351.0
2011,4,Others,2166.0
2011,5,Others,2083.0
2011,6,Others,2115.0
2011,7,Others,2640.0
2011,8,Others,2305.0
2011,9,Others,2164.0
2011,10,Others,1743.0
2011,11,Others,1732.0
2011,12,Others,2577.0
2012,1,Others,2219.0
2012,2,Others,2255.0
2012,3,Others,2492.0
2012,4,Others,2047.0
2012,5,Others,1821.0
2012,6,Others,2813.0
2012,7,Others,2417.0
2012,8,Others,3009.0
2012,9,Others,3097.0
2012,10,Others,3098.0
2012,11,Others,2592.0
2012,12,Others,2944.0
2013,1,Others,2822.0
2013,2,Others,2478.0
2013,3,Others,2982.0
2013,4,Others,2737.0
2013,5,Others,2772.0
2013,6,Others,2779.0
2013,7,Others,2525.0
2013,8,Others,2922.0
2013,9,Others,2354.0
2013,10,Others,2783.0
2013,11,Others,2475.0
2013,12,Others,2710.0
2014,1,Others,2690.0
2014,2,Others,1964.0
2014,3,Others,2487.0
2014,4,Others,2772.0
2014,5,Others,2462.0
2014,6,Others,2524.0
2014,7,Others,2555.0
2014,8,Others,2913.0
2014,9,Others,2320.0
2014,10,Others,2053.0
2014,11,Others,2113.0
2014,12,Others,2402.0
2015,1,Others,2244.0
2015,2,Others,1970.0
2015,3,Others,2276.0
2015,4,Others,2407.0
2015,5,Others,2483.0
2015,6,Others,2475.0
2015,7,Others,2568.0
2015,8,Others,2835.0
2015,9,Others,2083.0
2015,10,Others,1961.0
2015,11,Others,2169.0
2015,12,Others,2637.0
2016,1,Others,3245.0
2016,2,Others,2821.0
2016,3,Others,1967.0
2016,4,Others,2438.0
2016,5,Others,1838.0
2016,6,Others,1956.0
2016,7,Others,2129.0
2016,8,Others,2446.0
2016,9,Others,2025.0
2016,10,Others,2205.0
2016,11,Others,1945.0
2016,12,Others,2739.0
2017,1,Others,2167.0
2017,2,Others,2066.0
2017,3,Others,2695.0
2017,4,Others,2219.0
2017,5,Others,2045.0
2017,6,Others,1967.0
2017,7,Others,2011.0
2017,8,Others,2098.0
2017,9,Others,1813.0
2017,10,Others,1776.0
2017,11,Others,1730.0
2017,12,Others,2248.0
2018,1,Others,2417.0
2018,2,Others,2389.0
2018,3,Others,2266.0
2018,4,Others,2207.0
2018,5,Others,1727.0
2018,6,Others,1740.0
2018,7,Others,2302.0
2018,8,Others,2144.0
2018,9,Others,1667.0
2018,10,Others,2458.0
2018,11,Others,2307.0
2018,12,Others,2766.0
2019,1,Others,1528.0
2019,2,Others,1629.0
2019,3,Others,2080.0
2019,4,Others,1890.0
2019,5,Others,1580.0
2019,6,Others,1956.0
2019,7,Others,2354.0
2019,8,Others,2567.0
2019,9,Others,2302.0
2019,10,Others,2085.0
2019,11,Others,2020.0
2019,12,Others,1974.0
2020,1,Others,2080.0
2020,2,Others,2021.0
2020,3,Others,1157.0
2020,4,Others,219.0
2020,5,Others,304.0
2020,6,Others,456.0
2020,7,Others,446.0
2020,8,Others,394.0
2020,9,Others,564.0
2020,10,Others,499.0
2020,11,Others,137.0
2020,12,Others,140.0
2001,1,Peninsular Malaysia,30406.0
2001,2,Peninsular Malaysia,17763.0
2001,3,Peninsular Malaysia,27103.0
2001,4,Peninsular Malaysia,20518.0
2001,5,Peninsular Malaysia,26748.0
2001,6,Peninsular Malaysia,27552.0
2001,7,Peninsular Malaysia,21344.0
2001,8,Peninsular Malaysia,21515.0
2001,9,Peninsular Malaysia,33306.0
2001,10,Peninsular Malaysia,32030.0
2001,11,Peninsular Malaysia,30187.0
2001,12,Peninsular Malaysia,38338.0
2002,1,Peninsular Malaysia,20689.0
2002,2,Peninsular Malaysia,28039.0
2002,3,Peninsular Malaysia,25104.0
2002,4,Peninsular Malaysia,30074.0
2002,5,Peninsular Malaysia,37598.0
2002,6,Peninsular Malaysia,29025.0
2002,7,Peninsular Malaysia,30948.0
2002,8,Peninsular Malaysia,22861.0
2002,9,Peninsular Malaysia,23480.0
2002,10,Peninsular Malaysia,27640.0
2002,11,Peninsular Malaysia,28263.0
2002,12,Peninsular Malaysia,27476.0
2003,1,Peninsular Malaysia,10288.0
2003,2,Peninsular Malaysia,21712.0
2003,3,Peninsular Malaysia,21590.0
2003,4,Peninsular Malaysia,15880.0
2003,5,Peninsular Malaysia,21898.0
2003,6,Peninsular Malaysia,36733.0
2003,7,Peninsular Malaysia,25369.0
2003,8,Peninsular Malaysia,32500.0
2003,9,Peninsular Malaysia,31794.0
2003,10,Peninsular Malaysia,18476.0
2003,11,Peninsular Malaysia,26169.0
2003,12,Peninsular Malaysia,30115.0
2004,1,Peninsular Malaysia,17706.0
2004,2,Peninsular Malaysia,14526.0
2004,3,Peninsular Malaysia,23344.0
2004,4,Peninsular Malaysia,22055.0
2004,5,Peninsular Malaysia,22663.0
2004,6,Peninsular Malaysia,23053.0
2004,7,Peninsular Malaysia,13792.0
2004,8,Peninsular Malaysia,17271.0
2004,9,Peninsular Malaysia,15729.0
2004,10,Peninsular Malaysia,15297.0
2004,11,Peninsular Malaysia,22573.0
2004,12,Peninsular Malaysia,26199.0
2005,1,Peninsular Malaysia,18400.0
2005,2,Peninsular Malaysia,24691.0
2005,3,Peninsular Malaysia,38393.0
2005,4,Peninsular Malaysia,29127.0
2005,5,Peninsular Malaysia,46805.0
2005,6,Peninsular Malaysia,48262.0
2005,7,Peninsular Malaysia,20704.0
2005,8,Peninsular Malaysia,33034.0
2005,9,Peninsular Malaysia,32386.0
2005,10,Peninsular Malaysia,32409.0
2005,11,Peninsular Malaysia,52537.0
2005,12,Peninsular Malaysia,70217.0
2006,1,Peninsular Malaysia,84507.0
2006,2,Peninsular Malaysia,45293.0
2006,3,Peninsular Malaysia,40344.0
2006,4,Peninsular Malaysia,39526.0
2006,5,Peninsular Malaysia,43510.0
2006,6,Peninsular Malaysia,48592.0
2006,7,Peninsular Malaysia,46277.0
2006,8,Peninsular Malaysia,61359.0
2006,9,Peninsular Malaysia,48414.0
2006,10,Peninsular Malaysia,44695.0
2006,11,Peninsular Malaysia,47049.0
2006,12,Peninsular Malaysia,58829.0
2007,1,Peninsular Malaysia,43063.0
2007,2,Peninsular Malaysia,40368.0
2007,3,Peninsular Malaysia,60990.0
2007,4,Peninsular Malaysia,61883.0
2007,5,Peninsular Malaysia,70311.0
2007,6,Peninsular Malaysia,53546.0
2007,7,Peninsular Malaysia,77494.0
2007,8,Peninsular Malaysia,105310.0
2007,9,Peninsular Malaysia,55711.0
2007,10,Peninsular Malaysia,53160.0
2007,11,Peninsular Malaysia,54446.0
2007,12,Peninsular Malaysia,57117.0
2008,1,Peninsular Malaysia,47319.0
2008,2,Peninsular Malaysia,45804.0
2008,3,Peninsular Malaysia,48577.0
2008,4,Peninsular Malaysia,33183.0
2008,5,Peninsular Malaysia,66880.0
2008,6,Peninsular Malaysia,53883.0
2008,7,Peninsular Malaysia,84828.0
2008,8,Peninsular Malaysia,60850.0
2008,9,Peninsular Malaysia,44907.0
2008,10,Peninsular Malaysia,87900.0
2008,11,Peninsular Malaysia,51323.0
2008,12,Peninsular Malaysia,82776.0
2009,1,Peninsular Malaysia,65937.0
2009,2,Peninsular Malaysia,37233.0
2009,3,Peninsular Malaysia,34834.0
2009,4,Peninsular Malaysia,60115.0
2009,5,Peninsular Malaysia,58007.0
2009,6,Peninsular Malaysia,84733.0
2009,7,Peninsular Malaysia,115100.0
2009,8,Peninsular Malaysia,66442.0
2009,9,Peninsular Malaysia,55136.0
2009,10,Peninsular Malaysia,50323.0
2009,11,Peninsular Malaysia,59597.0
2009,12,Peninsular Malaysia,101114.0
2010,1,Peninsular Malaysia,53550.0
2010,2,Peninsular Malaysia,57159.0
2010,3,Peninsular Malaysia,60807.0
2010,4,Peninsular Malaysia,55430.0
2010,5,Peninsular Malaysia,62441.0
2010,6,Peninsular Malaysia,55040.0
2010,7,Peninsular Malaysia,104074.0
2010,8,Peninsular Malaysia,49906.0
2010,9,Peninsular Malaysia,60759.0
2010,10,Peninsular Malaysia,56075.0
2010,11,Peninsular Malaysia,57974.0
2010,12,Peninsular Malaysia,73842.0
2011,1,Peninsular Malaysia,62244.0
2011,2,Peninsular Malaysia,53191.0
2011,3,Peninsular Malaysia,53005.0
2011,4,Peninsular Malaysia,63143.0
2011,5,Peninsular Malaysia,60508.0
2011,6,Peninsular Malaysia,85783.0
2011,7,Peninsular Malaysia,61989.0
2011,8,Peninsular Malaysia,61971.0
2011,9,Peninsular Malaysia,70893.0
2011,10,Peninsular Malaysia,61151.0
2011,11,Peninsular Malaysia,69371.0
2011,12,Peninsular Malaysia,91529.0
2012,1,Peninsular Malaysia,73003.0
2012,2,Peninsular Malaysia,55987.0
2012,3,Peninsular Malaysia,64369.0
2012,4,Peninsular Malaysia,65905.0
2012,5,Peninsular Malaysia,70024.0
2012,6,Peninsular Malaysia,75608.0
2012,7,Peninsular Malaysia,64000.0
2012,8,Peninsular Malaysia,71161.0
2012,9,Peninsular Malaysia,64123.0
2012,10,Peninsular Malaysia,69709.0
2012,11,Peninsular Malaysia,80715.0
2012,12,Peninsular Malaysia,105154.0
2013,1,Peninsular Malaysia,74239.0
2013,2,Peninsular Malaysia,81853.0
2013,3,Peninsular Malaysia,86977.0
2013,4,Peninsular Malaysia,78221.0
2013,5,Peninsular Malaysia,97715.0
2013,6,Peninsular Malaysia,111731.0
2013,7,Peninsular Malaysia,88391.0
2013,8,Peninsular Malaysia,102858.0
2013,9,Peninsular Malaysia,86505.0
2013,10,Peninsular Malaysia,83146.0
2013,11,Peninsular Malaysia,104854.0
2013,12,Peninsular Malaysia,125394.0
2014,1,Peninsular Malaysia,86253.0
2014,2,Peninsular Malaysia,74805.0
2014,3,Peninsular Malaysia,93070.0
2014,4,Peninsular Malaysia,89466.0
2014,5,Peninsular Malaysia,97941.0
2014,6,Peninsular Malaysia,103166.0
2014,7,Peninsular Malaysia,78106.0
2014,8,Peninsular Malaysia,88490.0
2014,9,Peninsular Malaysia,90996.0
2014,10,Peninsular Malaysia,89065.0
2014,11,Peninsular Malaysia,92016.0
2014,12,Peninsular Malaysia,117111.0
2015,1,Peninsular Malaysia,81773.0
2015,2,Peninsular Malaysia,85243.0
2015,3,Peninsular Malaysia,97669.0
2015,4,Peninsular Malaysia,88882.0
2015,5,Peninsular Malaysia,98129.0
2015,6,Peninsular Malaysia,101033.0
2015,7,Peninsular Malaysia,92072.0
2015,8,Peninsular Malaysia,80817.0
2015,9,Peninsular Malaysia,86711.0
2015,10,Peninsular Malaysia,85347.0
2015,11,Peninsular Malaysia,95162.0
2015,12,Peninsular Malaysia,122420.0
2016,1,Peninsular Malaysia,78342.0
2016,2,Peninsular Malaysia,95686.0
2016,3,Peninsular Malaysia,96441.0
2016,4,Peninsular Malaysia,86427.0
2016,5,Peninsular Malaysia,99925.0
2016,6,Peninsular Malaysia,90912.0
2016,7,Peninsular Malaysia,118400.0
2016,8,Peninsular Malaysia,102708.0
2016,9,Peninsular Malaysia,114796.0
2016,10,Peninsular Malaysia,109911.0
2016,11,Peninsular Malaysia,110794.0
2016,12,Peninsular Malaysia,136623.0
2017,1,Peninsular Malaysia,113794.0
2017,2,Peninsular Malaysia,96838.0
2017,3,Peninsular Malaysia,117815.0
2017,4,Peninsular Malaysia,106088.0
2017,5,Peninsular Malaysia,127027.0
2017,6,Peninsular Malaysia,104536.0
2017,7,Peninsular Malaysia,100902.0
2017,8,Peninsular Malaysia,71673.0
2017,9,Peninsular Malaysia,102634.0
2017,10,Peninsular Malaysia,107639.0
2017,11,Peninsular Malaysia,99736.0
2017,12,Peninsular Malaysia,115840.0
2018,1,Peninsular Malaysia,86539.0
2018,2,Peninsular Malaysia,141954.0
2018,3,Peninsular Malaysia,104306.0
2018,4,Peninsular Malaysia,83275.0
2018,5,Peninsular Malaysia,104867.0
2018,6,Peninsular Malaysia,114167.0
2018,7,Peninsular Malaysia,130902.0
2018,8,Peninsular Malaysia,84808.0
2018,9,Peninsular Malaysia,134905.0
2018,10,Peninsular Malaysia,138224.0
2018,11,Peninsular Malaysia,135446.0
2018,12,Peninsular Malaysia,202046.0
2019,1,Peninsular Malaysia,145447.0
2019,2,Peninsular Malaysia,111320.0
2019,3,Peninsular Malaysia,100676.0
2019,4,Peninsular Malaysia,117066.0
2019,5,Peninsular Malaysia,95256.0
2019,6,Peninsular Malaysia,177168.0
2019,7,Peninsular Malaysia,94524.0
2019,8,Peninsular Malaysia,97009.0
2019,9,Peninsular Malaysia,171055.0
2019,10,Peninsular Malaysia,158190.0
2019,11,Peninsular Malaysia,161891.0
2019,12,Peninsular Malaysia,174896.0
2020,1,Peninsular Malaysia,172124.0
2020,2,Peninsular Malaysia,132871.0
2020,3,Peninsular Malaysia,78583.0
2020,4,Peninsular Malaysia,3593.0
2020,5,Peninsular Malaysia,8118.0
2020,6,Peninsular Malaysia,14810.0
2020,7,Peninsular Malaysia,39864.0
2020,8,Peninsular Malaysia,27508.0
2020,9,Peninsular Malaysia,47898.0
2020,10,Peninsular Malaysia,8889.0
2020,11,Peninsular Malaysia,6899.0
2020,12,Peninsular Malaysia,5363.0
2001,1,Sabah,24904.0
2001,2,Sabah,18522.0
2001,3,Sabah,18657.0
2001,4,Sabah,20998.0
2001,5,Sabah,24237.0
2001,6,Sabah,21107.0
2001,7,Sabah,16739.0
2001,8,Sabah,21773.0
2001,9,Sabah,38447.0
2001,10,Sabah,14651.0
2001,11,Sabah,22084.0
2001,12,Sabah,30224.0
2002,1,Sabah,18497.0
2002,2,Sabah,21383.0
2002,3,Sabah,19395.0
2002,4,Sabah,14216.0
2002,5,Sabah,20867.0
2002,6,Sabah,25754.0
2002,7,Sabah,16701.0
2002,8,Sabah,16584.0
2002,9,Sabah,22202.0
2002,10,Sabah,53571.0
2002,11,Sabah,52812.0
2002,12,Sabah,33767.0
2003,1,Sabah,14405.0
2003,2,Sabah,8579.0
2003,3,Sabah,19020.0
2003,4,Sabah,8048.0
2003,5,Sabah,16749.0
2003,6,Sabah,26244.0
2003,7,Sabah,18938.0
2003,8,Sabah,19042.0
2003,9,Sabah,20630.0
2003,10,Sabah,17037.0
2003,11,Sabah,28390.0
2003,12,Sabah,30511.0
2004,1,Sabah,15306.0
2004,2,Sabah,13254.0
2004,3,Sabah,15185.0
2004,4,Sabah,14159.0
2004,5,Sabah,14806.0
2004,6,Sabah,17399.0
2004,7,Sabah,10049.0
2004,8,Sabah,16614.0
2004,9,Sabah,13891.0
2004,10,Sabah,14467.0
2004,11,Sabah,16406.0
2004,12,Sabah,14039.0
2005,1,Sabah,13464.0
2005,2,Sabah,20616.0
2005,3,Sabah,25997.0
2005,4,Sabah,22823.0
2005,5,Sabah,14088.0
2005,6,Sabah,21191.0
2005,7,Sabah,19947.0
2005,8,Sabah,21927.0
2005,9,Sabah,26609.0
2005,10,Sabah,25323.0
2005,11,Sabah,37829.0
2005,12,Sabah,64543.0
2006,1,Sabah,33378.0
2006,2,Sabah,26480.0
2006,3,Sabah,23918.0
2006,4,Sabah,18710.0
2006,5,Sabah,16335.0
2006,6,Sabah,26879.0
2006,7,Sabah,22698.0
2006,8,Sabah,22489.0
2006,9,Sabah,25294.0
2006,10,Sabah,23104.0
2006,11,Sabah,22219.0
2006,12,Sabah,28732.0
2007,1,Sabah,22266.0
2007,2,Sabah,20762.0
2007,3,Sabah,40869.0
2007,4,Sabah,40560.0
2007,5,Sabah,40791.0
2007,6,Sabah,30162.0
2007,7,Sabah,40913.0
2007,8,Sabah,53795.0
2007,9,Sabah,38223.0
2007,10,Sabah,33056.0
2007,11,Sabah,47132.0
2007,12,Sabah,52140.0
2008,1,Sabah,29360.0
2008,2,Sabah,37485.0
2008,3,Sabah,34129.0
2008,4,Sabah,31936.0
2008,5,Sabah,40882.0
2008,6,Sabah,40126.0
2008,7,Sabah,37374.0
2008,8,Sabah,32021.0
2008,9,Sabah,31496.0
2008,10,Sabah,27615.0
2008,11,Sabah,40775.0
2008,12,Sabah,57575.0
2009,1,Sabah,35747.0
2009,2,Sabah,19139.0
2009,3,Sabah,32861.0
2009,4,Sabah,24779.0
2009,5,Sabah,35809.0
2009,6,Sabah,36219.0
2009,7,Sabah,15303.0
2009,8,Sabah,30754.0
2009,9,Sabah,29176.0
2009,10,Sabah,32345.0
2009,11,Sabah,26336.0
2009,12,Sabah,56170.0
2010,1,Sabah,51845.0
2010,2,Sabah,35218.0
2010,3,Sabah,44467.0
2010,4,Sabah,51261.0
2010,5,Sabah,47308.0
2010,6,Sabah,49596.0
2010,7,Sabah,46191.0
2010,8,Sabah,57992.0
2010,9,Sabah,48922.0
2010,10,Sabah,51422.0
2010,11,Sabah,51266.0
2010,12,Sabah,90170.0
2011,1,Sabah,53311.0
2011,2,Sabah,48066.0
2011,3,Sabah,52922.0
2011,4,Sabah,50698.0
2011,5,Sabah,39672.0
2011,6,Sabah,67889.0
2011,7,Sabah,47660.0
2011,8,Sabah,56695.0
2011,9,Sabah,56195.0
2011,10,Sabah,52700.0
2011,11,Sabah,56669.0
2011,12,Sabah,74882.0
2012,1,Sabah,57337.0
2012,2,Sabah,40067.0
2012,3,Sabah,46109.0
2012,4,Sabah,42943.0
2012,5,Sabah,49808.0
2012,6,Sabah,47779.0
2012,7,Sabah,43913.0
2012,8,Sabah,53406.0
2012,9,Sabah,40782.0
2012,10,Sabah,42704.0
2012,11,Sabah,49007.0
2012,12,Sabah,60695.0
2013,1,Sabah,43632.0
2013,2,Sabah,42207.0
2013,3,Sabah,43517.0
2013,4,Sabah,38630.0
2013,5,Sabah,49216.0
2013,6,Sabah,59647.0
2013,7,Sabah,38779.0
2013,8,Sabah,56309.0
2013,9,Sabah,44337.0
2013,10,Sabah,40986.0
2013,11,Sabah,50860.0
2013,12,Sabah,77062.0
2014,1,Sabah,57172.0
2014,2,Sabah,51867.0
2014,3,Sabah,63514.0
2014,4,Sabah,57489.0
2014,5,Sabah,68079.0
2014,6,Sabah,69667.0
2014,7,Sabah,44238.0
2014,8,Sabah,64312.0
2014,9,Sabah,64580.0
2014,10,Sabah,67161.0
2014,11,Sabah,66417.0
2014,12,Sabah,87031.0
2015,1,Sabah,59155.0
2015,2,Sabah,71582.0
2015,3,Sabah,74689.0
2015,4,Sabah,70193.0
2015,5,Sabah,73573.0
2015,6,Sabah,74373.0
2015,7,Sabah,89229.0
2015,8,Sabah,73469.0
2015,9,Sabah,77915.0
2015,10,Sabah,70835.0
2015,11,Sabah,77045.0
2015,12,Sabah,92847.0
2016,1,Sabah,57581.0
2016,2,Sabah,99744.0
2016,3,Sabah,110116.0
2016,4,Sabah,102225.0
2016,5,Sabah,106585.0
2016,6,Sabah,105563.0
2016,7,Sabah,131998.0
2016,8,Sabah,87829.0
2016,9,Sabah,87592.0
2016,10,Sabah,91592.0
2016,11,Sabah,78397.0
2016,12,Sabah,102257.0
2017,1,Sabah,76772.0
2017,2,Sabah,71740.0
2017,3,Sabah,85071.0
2017,4,Sabah,75666.0
2017,5,Sabah,80421.0
2017,6,Sabah,86109.0
2017,7,Sabah,77298.0
2017,8,Sabah,84908.0
2017,9,Sabah,86955.0
2017,10,Sabah,78586.0
2017,11,Sabah,67764.0
2017,12,Sabah,81554.0
2018,1,Sabah,68178.0
2018,2,Sabah,71559.0
2018,3,Sabah,67421.0
2018,4,Sabah,76598.0
2018,5,Sabah,74078.0
2018,6,Sabah,76768.0
2018,7,Sabah,68807.0
2018,8,Sabah,64940.0
2018,9,Sabah,72516.0
2018,10,Sabah,66683.0
2018,11,Sabah,71888.0
2018,12,Sabah,77071.0
2019,1,Sabah,68888.0
2019,2,Sabah,69242.0
2019,3,Sabah,141988.0
2019,4,Sabah,89739.0
2019,5,Sabah,58974.0
2019,6,Sabah,69387.0
2019,7,Sabah,64809.0
2019,8,Sabah,61526.0
2019,9,Sabah,87375.0
2019,10,Sabah,84531.0
2019,11,Sabah,89704.0
2019,12,Sabah,89314.0
2020,1,Sabah,75948.0
2020,2,Sabah,67022.0
2020,3,Sabah,38249.0
2020,4,Sabah,4425.0
2020,5,Sabah,6399.0
2020,6,Sabah,12481.0
2020,7,Sabah,29112.0
2020,8,Sabah,13620.0
2020,9,Sabah,26174.0
2020,10,Sabah,6482.0
2020,11,Sabah,4837.0
2020,12,Sabah,5299.0
2001,1,Australia & New Zealand,2135.0
2001,2,Australia & New Zealand,1457.0
2001,3,Australia & New Zealand,1632.0
2001,4,Australia & New Zealand,1703.0
2001,5,Australia & New Zealand,1587.0
2001,6,Australia & New Zealand,1739.0
2001,7,Australia & New Zealand,2082.0
2001,8,Australia & New Zealand,2007.0
2001,9,Australia & New Zealand,1965.0
2001,10,Australia & New Zealand,1735.0
2001,11,Australia & New Zealand,1435.0
2001,12,Australia & New Zealand,1708.0
2002,1,Australia & New Zealand,1823.0
2002,2,Australia & New Zealand,1755.0
2002,3,Australia & New Zealand,1935.0
2002,4,Australia & New Zealand,1904.0
2002,5,Australia & New Zealand,1763.0
2002,6,Australia & New Zealand,2149.0
2002,7,Australia & New Zealand,1929.0
2002,8,Australia & New Zealand,2022.0
2002,9,Australia & New Zealand,1777.0
2002,10,Australia & New Zealand,1842.0
2002,11,Australia & New Zealand,1540.0
2002,12,Australia & New Zealand,1608.0
2003,1,Australia & New Zealand,1100.0
2003,2,Australia & New Zealand,1072.0
2003,3,Australia & New Zealand,1196.0
2003,4,Australia & New Zealand,918.0
2003,5,Australia & New Zealand,1328.0
2003,6,Australia & New Zealand,2113.0
2003,7,Australia & New Zealand,1969.0
2003,8,Australia & New Zealand,1933.0
2003,9,Australia & New Zealand,2211.0
2003,10,Australia & New Zealand,2089.0
2003,11,Australia & New Zealand,1812.0
2003,12,Australia & New Zealand,1527.0
2004,1,Australia & New Zealand,2566.0
2004,2,Australia & New Zealand,2199.0
2004,3,Australia & New Zealand,1932.0
2004,4,Australia & New Zealand,2462.0
2004,5,Australia & New Zealand,2751.0
2004,6,Australia & New Zealand,2442.0
2004,7,Australia & New Zealand,2797.0
2004,8,Australia & New Zealand,2353.0
2004,9,Australia & New Zealand,2546.0
2004,10,Australia & New Zealand,2228.0
2004,11,Australia & New Zealand,2397.0
2004,12,Australia & New Zealand,2836.0
2005,1,Australia & New Zealand,2953.0
2005,2,Australia & New Zealand,2131.0
2005,3,Australia & New Zealand,2554.0
2005,4,Australia & New Zealand,2346.0
2005,5,Australia & New Zealand,1888.0
2005,6,Australia & New Zealand,2595.0
2005,7,Australia & New Zealand,2799.0
2005,8,Australia & New Zealand,2192.0
2005,9,Australia & New Zealand,2209.0
2005,10,Australia & New Zealand,2166.0
2005,11,Australia & New Zealand,1625.0
2005,12,Australia & New Zealand,2294.0
2006,1,Australia & New Zealand,2091.0
2006,2,Australia & New Zealand,1735.0
2006,3,Australia & New Zealand,2019.0
2006,4,Australia & New Zealand,2286.0
2006,5,Australia & New Zealand,1963.0
2006,6,Australia & New Zealand,2083.0
2006,7,Australia & New Zealand,2923.0
2006,8,Australia & New Zealand,1920.0
2006,9,Australia & New Zealand,2232.0
2006,10,Australia & New Zealand,2165.0
2006,11,Australia & New Zealand,1685.0
2006,12,Australia & New Zealand,2401.0
2007,1,Australia & New Zealand,
2007,2,Australia & New Zealand,
2007,3,Australia & New Zealand,
2007,4,Australia & New Zealand,
2007,5,Australia & New Zealand,
2007,6,Australia & New Zealand,
2007,7,Australia & New Zealand,
2007,8,Australia & New Zealand,
2007,9,Australia & New Zealand,
2007,10,Australia & New Zealand,
2007,11,Australia & New Zealand,
2007,12,Australia & New Zealand,
2008,1,Australia & New Zealand,
2008,2,Australia & New Zealand,
2008,3,Australia & New Zealand,
2008,4,Australia & New Zealand,
2008,5,Australia & New Zealand,
2008,6,Australia & New Zealand,
2008,7,Australia & New Zealand,
2008,8,Australia & New Zealand,
2008,9,Australia & New Zealand,
2008,10,Australia & New Zealand,
2008,11,Australia & New Zealand,
2008,12,Australia & New Zealand,
2009,1,Australia & New Zealand,
2009,2,Australia & New Zealand,
2009,3,Australia & New Zealand,
2009,4,Australia & New Zealand,
2009,5,Australia & New Zealand,
2009,6,Australia & New Zealand,
2009,7,Australia & New Zealand,
2009,8,Australia & New Zealand,
2009,9,Australia & New Zealand,
2009,10,Australia & New Zealand,
2009,11,Australia & New Zealand,
2009,12,Australia & New Zealand,
2010,1,Australia & New Zealand,
2010,2,Australia & New Zealand,
2010,3,Australia & New Zealand,
2010,4,Australia & New Zealand,
2010,5,Australia & New Zealand,
2010,6,Australia & New Zealand,
2010,7,Australia & New Zealand,
2010,8,Australia & New Zealand,
2010,9,Australia & New Zealand,
2010,10,Australia & New Zealand,
2010,11,Australia & New Zealand,
2010,12,Australia & New Zealand,
2011,1,Australia & New Zealand,
2011,2,Australia & New Zealand,
2011,3,Australia & New Zealand,
2011,4,Australia & New Zealand,
2011,5,Australia & New Zealand,
2011,6,Australia & New Zealand,
2011,7,Australia & New Zealand,
2011,8,Australia & New Zealand,
2011,9,Australia & New Zealand,
2011,10,Australia & New Zealand,
2011,11,Australia & New Zealand,
2011,12,Australia & New Zealand,
2012,1,Australia & New Zealand,
2012,2,Australia & New Zealand,
2012,3,Australia & New Zealand,
2012,4,Australia & New Zealand,
2012,5,Australia & New Zealand,
2012,6,Australia & New Zealand,
2012,7,Australia & New Zealand,
2012,8,Australia & New Zealand,
2012,9,Australia & New Zealand,
2012,10,Australia & New Zealand,
2012,11,Australia & New Zealand,
2012,12,Australia & New Zealand,
2013,1,Australia & New Zealand,
2013,2,Australia & New Zealand,
2013,3,Australia & New Zealand,
2013,4,Australia & New Zealand,
2013,5,Australia & New Zealand,
2013,6,Australia & New Zealand,
